45875,62,1.320
45875,63,1.600
45875,64,2.060
45875,65,1.300
45875,66,1.520
45875,67,1.660
45875,68,1.320
45875,69,1.440
45875,70,1.340
45875,71,1.200
45875,72,1.140
45875,73,1.020
45875,74,0.840
45875,75,1.060
45875,76,1.040
45875,77,1.220
45875,78,0.880
45875,79,0.580
45875,80,0.740
45875,81,0.840
45875,82,0.620
45875,83,0.820
45875,84,0.800
45875,85,0.960
45875,86,0.740
45875,87,0.640
45875,88,0.480
45875,89,0.440
45875,90,0.580
45875,91,0.440
45875,92,0.740
45875,93,0.520
45875,94,0.440
45875,95,0.500
45875,96,0.380
45875,97,0.500
45875,98,0.580
45875,99,0.380
45875,100,0.380
45875,101,0.520
45875,102,0.480
45875,103,0.340
45875,104,0.260
45875,105,0.340
45875,106,0.240
45875,107,0.200
45875,108,0.240
45875,109,0.280
45875,110,0.260
45875,111,0.320
45875,112,0.220
45875,113,0.220
45875,114,0.280
45875,115,0.260
45875,116,0.200
45875,117,0.200
45875,118,0.220
45875,119,0.140
45875,120,0.220
45875,121,0.240
45875,122,0.080
45875,123,0.180
45875,124,0.240
45875,125,0.160
45875,126,0.160
45875,127,0.120
45875,128,0.040
45875,129,0.180
45875,130,0.100
45875,131,0.120
45875,132,0.160
45875,133,0.140
45875,134,0.060
45875,135,0.120
45875,136,0.040
45875,137,0.100
45875,139,0.040
45875,140,0.160
45875,141,0.080
45875,142,0.080
45875,143,0.160
45875,144,0.080
45875,145,0.160
45875,146,0.040
45875,147,0.060
45875,148,0.060
45875,149,0.060
45875,150,0.020
45875,151,0.120
45875,152,0.020
45875,153,0.040
45875,154,0.060
45875,155,0.080
45875,156,0.020
45875,157,0.020
45875,158,0.040
45875,159,0.040
45875,160,0.080
45875,161,0.040
45875,162,0.040
45875,163,0.040
45875,164,0.020
45875,165,0.060
45875,166,0.020
45875,168,0.020
45875,169,0.040
45875,172,0.060
45875,173,0.020
45875,175,0.020
45875,176,0.060
45875,177,0.020
45875,178,0.020
45875,180,0.020
45875,181,0.020
45875,182,0.040
45875,183,0.020
45875,184,0.020
45875,186,0.020
45875,188,0.020
45875,189,0.020
45875,191,0.020
45875,193,0.020
45875,194,0.020
45875,196,0.020
45875,197,0.020
45875,205,0.020
45875,208,0.020
45875,216,0.020
45875,219,0.020
45875,222,0.020
45875,228,0.020
45875,245,0.020
49152,1,1943.520
49152,2,3607.72
49152,3,2072.340
49152,4,1108.580
49152,5,665.840
49152,6,402.280
49152,7,261.700
49152,8,185.860
49152,9,137.400
49152,10,104.520
49152,11,86.340
49152,12,68.920
49152,13,59.960
49152,14,51.660
49152,15,46.020
49152,16,42.780
49152,17,38.900
49152,18,35.020
49152,19,31.480
49152,20,28.360
49152,21,26.900
49152,22,27.220
49152,23,23.220
49152,24,22.820
49152,25,21.580
49152,26,18.840
49152,27,18.300
49152,28,18.920
49152,29,15.200
49152,30,14.380
49152,31,15.320
49152,32,12.340
49152,33,11.920
49152,34,10.760
49152,35,12.460
49152,36,10.320
49152,37,10.400
49152,38,9.760
49152,39,8.740
49152,40,7.300
49152,41,9.300
49152,42,7.780
49152,43,6.420
49152,44,6.060
49152,45,7.480
49152,46,6.240
49152,47,5.380
49152,48,5.460
49152,49,5.280
49152,50,4.500
49152,51,4.440
49152,52,4.060
49152,53,3.740
49152,54,4.380
49152,55,3.760
49152,56,3.640
49152,57,3.720
49152,58,3.600
49152,59,2.680
49152,60,3.480
49152,61,2.880
49152,62,2.460
49152,63,2.480
49152,64,2.400
49152,65,3.220
49152,66,2.900
49152,67,2.380
49152,68,2.500
49152,69,2.000
49152,70,1.940
49152,71,2.180
49152,72,1.560
49152,73,2.340
49152,74,2.200
49152,75,1.440
49152,76,2.160
49152,77,1.700
49152,78,1.260
49152,79,1.400
49152,80,1.940
49152,81,1.300
49152,82,1.520
49152,83,1.340
49152,84,1.160
49152,85,1.340
49152,86,1.300
49152,87,1.540
49152,88,1.440
49152,89,1.440
49152,90,1.120
49152,91,0.860
49152,92,0.940
49152,93,1.120
49152,94,1.060
49152,95,0.980
49152,96,1.040
49152,97,1.180
49152,98,0.980
49152,99,0.980
49152,100,0.620
49152,101,0.480
49152,102,0.860
49152,103,1.080
49152,104,1.000
49152,105,0.980
49152,106,0.740
49152,107,0.940
49152,108,1.160
49152,109,0.580
49152,110,0.700
49152,111,1.020
49152,112,0.660
49152,113,0.640
49152,114,0.920
49152,115,0.640
49152,116,0.780
49152,117,0.620
49152,118,0.800
49152,119,0.780
49152,120,0.880
49152,121,0.640
49152,122,0.720
49152,123,0.600
49152,124,0.560
49152,125,0.640
49152,126,0.760
49152,127,0.560
49152,128,0.720
49152,129,0.480
49152,130,0.880
49152,131,0.620
49152,132,0.400
49152,133,0.560
49152,134,0.500
49152,135,0.540
49152,136,0.380
49152,137,0.360
49152,138,0.600
49152,139,0.600
49152,140,0.640
49152,141,0.420
49152,142,0.540
49152,143,0.480
49152,144,0.560
49152,145,0.460
49152,146,0.520
49152,147,0.640
49152,148,0.520
49152,149,0.360
49152,150,0.480
49152,151,0.360
49152,152,0.240
49152,153,0.360
49152,154,0.260
49152,155,0.400
49152,156,0.280
49152,157,0.380
49152,158,0.300
49152,159,0.220
49152,160,0.320
49152,161,0.280
49152,162,0.460
49152,163,0.320
49152,164,0.320
49152,165,0.440
49152,166,0.360
49152,167,0.380
49152,168,0.240
49152,169,0.220
49152,170,0.280
49152,171,0.180
49152,172,0.440
49152,173,0.200
49152,174,0.280
49152,175,0.380
49152,176,0.220
49152,177,0.220
49152,178,0.220
49152,179,0.260
49152,180,0.220
49152,181,0.220
49152,182,0.120
49152,183,0.200
49152,184,0.280
49152,185,0.340
49152,186,0.140
49152,187,0.160
49152,188,0.200
49152,189,0.180
49152,190,0.180
49152,191,0.180
49152,192,0.220
49152,193,0.180
49152,194,0.180
49152,195,0.200
49152,196,0.080
49152,197,0.180
49152,198,0.220
49152,199,0.220
49152,200,0.220
49152,201,0.060
49152,202,0.320
49152,203,0.300
49152,204,0.180
49152,205,0.100
49152,206,0.140
49152,207,0.140
49152,208,0.120
49152,209,0.180
49152,210,0.120
49152,211,0.120
49152,212,0.180
49152,213,0.080
49152,214,0.080
49152,215,0.180
49152,216,0.080
49152,217,0.100
49152,218,0.040
49152,219,0.100
49152,220,0.080
49152,221,0.080
49152,222,0.140
49152,223,0.120
49152,224,0.140
49152,225,0.100
49152,226,0.040
49152,227,0.040
49152,228,0.160
49152,229,0.080
49152,230,0.100
49152,231,0.140
49152,232,0.100
49152,233,0.140
49152,234,0.060
49152,235,0.100
49152,236,0.100
49152,237,0.100
49152,238,0.080
49152,239,0.100
49152,240,0.060
49152,241,0.100
49152,242,0.080
49152,243,0.080
49152,244,0.100
49152,246,0.060
49152,247,0.040
49152,248,0.080
49152,249,0.060
49152,250,0.100
49152,251,0.040
49152,252,0.060
49152,253,0.040
49152,254,0.080
49152,255,0.040
49152,257,0.100
49152,259,0.060
49152,260,0.040
49152,261,0.040
49152,263,0.060
49152,264,0.020
49152,265,0.040
49152,266,0.040
49152,267,0.060
49152,268,0.040
49152,269,0.020
49152,270,0.060
49152,271,0.020
49152,272,0.060
49152,273,0.020
49152,274,0.020
49152,275,0.080
49152,276,0.020
49152,278,0.040
49152,279,0.060
49152,280,0.060
49152,281,0.040
49152,283,0.040
49152,284,0.020
49152,285,0.020
49152,286,0.060
49152,289,0.080
49152,290,0.020
49152,292,0.020
49152,293,0.020
49152,294,0.060
49152,296,0.040
49152,299,0.040
49152,302,0.040
49152,303,0.060
49152,304,0.040
49152,306,0.040
49152,307,0.020
49152,308,0.020
49152,313,0.020
49152,316,0.020
49152,317,0.020
49152,318,0.040
49152,321,0.020
49152,322,0.020
49152,327,0.020
49152,329,0.020
49152,333,0.020
49152,337,0.020
49152,343,0.020
49152,346,0.020
49152,347,0.020
49152,356,0.040
49152,365,0.020
49152,372,0.020
49152,392,0.020
49152,395,0.020
49152,419,0.020
49152,435,0.020
49152,441,0.020
49152,452,0.020
49152,458,0.020
49152,469,0.020
49152,489,0.020
49152,494,0.020
49152,505,0.020
49152,536,0.020
49152,672,0.020


