6554,1,0.813003
6554,2,0.152132
6554,3,0.0276105
6554,4,0.00572021
6554,5,0.00114746
6554,6,0.000298462
6554,7,6.62231e-05
6554,8,1.95313e-05
6554,9,2.74658e-06
13107,1,0.651041
13107,2,0.226849
13107,3,0.0758734
13107,4,0.0275659
13107,5,0.0108383
13107,6,0.0045282
13107,7,0.00187134
13107,8,0.000817871
13107,9,0.000332336
13107,10,0.000170898
13107,11,8.39233e-05
13107,12,1.09863e-05
13107,13,7.93457e-06
13107,14,4.27246e-06
13107,15,4.57764e-06
19661,1,0.511667
19661,2,0.251171
19661,3,0.112702
19661,4,0.0545764
19661,5,0.0289688
19661,6,0.0166534
19661,7,0.00961304
19661,8,0.00571777
19661,9,0.00350464
19661,10,0.00230408
19661,11,0.00133942
19661,12,0.000695801
19661,13,0.000484009
19661,14,0.000316162
19661,15,0.000128174
19661,16,4.88281e-05
19661,17,6.74438e-05
19661,18,5.49316e-06
19661,19,2.31934e-05
19661,20,6.10352e-06
19661,21,6.40869e-06
26214,1,0.393814
26214,2,0.241384
26214,3,0.129976
26214,4,0.0740881
26214,5,0.0459
26214,6,0.0309137
26214,7,0.0222617
26214,8,0.0165234
26214,9,0.0122443
26214,10,0.00891724
26214,11,0.00659637
26214,12,0.0047937
26214,13,0.00338409
26214,14,0.00244385
26214,15,0.00187683
26214,16,0.00126953
26214,17,0.000913086
26214,18,0.000664673
26214,19,0.000533447
26214,20,0.000396729
26214,21,0.000320435
26214,22,0.000194702
26214,23,0.0001474
26214,24,0.000117187
26214,25,9.91821e-05
26214,26,7.14111e-05
26214,27,7.41577e-05
26214,28,1.70898e-05
26214,29,2.65503e-05
26214,30,9.15527e-06
26214,32,9.76563e-06
26214,33,1.00708e-05
26214,34,1.0376e-05
26214,39,1.19019e-05
32768,1,0.293372
32768,2,0.215751
32768,3,0.130348
32768,4,0.0803943
32768,5,0.0534698
32768,6,0.0389758
32768,7,0.0302383
32768,8,0.025144
32768,9,0.0215085
32768,10,0.0180817
32768,11,0.0154419
32768,12,0.0124805
32768,13,0.0106601
32768,14,0.00932251
32768,15,0.00778656
32768,16,0.00640625
32768,17,0.00502197
32768,18,0.0044989
32768,19,0.00362976
32768,20,0.00297241
32768,21,0.00249939
32768,22,0.00202759
32768,23,0.00171967
32768,24,0.0014502
32768,25,0.00128937
32768,26,0.00102356
32768,27,0.000889893
32768,28,0.000606689
32768,29,0.000566406
32768,30,0.000457764
32768,31,0.000387878
32768,32,0.000234375
32768,33,0.000191345
32768,34,0.00015564
32768,35,0.000192261
32768,36,0.000164795
32768,37,9.0332e-05
32768,38,0.00010437
32768,39,0.000107117
32768,40,3.66211e-05
32768,41,3.75366e-05
32768,42,6.40869e-05
32768,43,3.93677e-05
32768,44,4.02832e-05
32768,45,1.37329e-05
32768,46,2.80762e-05
32768,49,1.49536e-05
32768,50,3.05176e-05
32768,51,1.5564e-05
32768,52,1.58691e-05
39321,1,0.204834
39321,2,0.186721
39321,3,0.119334
39321,4,0.0775073
39321,5,0.0520935
39321,6,0.0384082
39321,7,0.0299179
39321,8,0.0255762
39321,9,0.0232251
39321,10,0.0208099
39321,11,0.0196246
39321,12,0.0180249
39321,13,0.0162143
39321,14,0.0156073
39321,15,0.0141724
39321,16,0.0126953
39321,17,0.0114136
39321,18,0.0106842
39321,19,0.00996735
39321,20,0.00858765
39321,21,0.00803009
39321,22,0.00734497
39321,23,0.0063031
39321,24,0.00604248
39321,25,0.00523376
39321,26,0.00495911
39321,27,0.0044577
39321,28,0.00426392
39321,29,0.00327454
39321,30,0.00299377
39321,31,0.00318817
39321,32,0.00286133
39321,33,0.00214508
39321,34,0.0021167
39321,35,0.00189056
39321,36,0.00177979
39321,37,0.00161469
39321,38,0.00169312
39321,39,0.00102356
39321,40,0.000891113
39321,41,0.000938416
39321,42,0.000922852
39321,43,0.000971069
39321,44,0.000765381
39321,45,0.000933838
39321,46,0.000673828
39321,47,0.000516357
39321,48,0.000615234
39321,49,0.000388794
39321,50,0.000518799
39321,51,0.000357971
39321,52,0.000317383
39321,53,0.000339661
39321,54,0.000379028
39321,55,0.000318909
39321,56,0.000290527
39321,57,0.00027832
39321,58,0.000194702
39321,59,0.000198059
39321,60,0.000238037
39321,61,0.000186157
39321,62,0.000321655
39321,63,0.000153809
39321,64,0.000253906
39321,65,3.96729e-05
39321,66,0.000100708
39321,67,0.000102234
39321,68,2.0752e-05
39321,69,2.10571e-05
39321,70,8.54492e-05
39321,71,8.66699e-05
39321,72,4.39453e-05
39321,73,4.45557e-05
39321,74,6.7749e-05
39321,75,4.57764e-05
39321,76,4.63867e-05
39321,77,2.34985e-05
39321,78,4.76074e-05
39321,80,2.44141e-05
39321,81,2.47192e-05
39321,82,5.00488e-05
39321,83,2.53296e-05
39321,84,7.69043e-05
39321,85,7.78198e-05
39321,86,2.62451e-05
39321,89,2.71606e-05
39321,93,2.83813e-05
39321,97,2.96021e-05
39321,98,2.99072e-05
39321,103,3.14331e-05
39321,104,3.17383e-05
39321,106,3.23486e-05
39321,108,3.2959e-05
39321,116,3.54004e-05
39321,130,3.96729e-05
45875,1,0.0988773
45875,2,0.169345
45875,3,0.104638
45875,4,0.0715588
45875,5,0.0504761
45875,6,0.0363702
45875,7,0.0268674
45875,8,0.021687
45875,9,0.0185669
45875,10,0.0172089
45875,11,0.0153949
45875,12,0.0147107
45875,13,0.0137863
45875,14,0.0131122
45875,15,0.0135223
45875,16,0.0125293
45875,17,0.0114084
45875,18,0.0115247
45875,19,0.011127
45875,20,0.0103699
45875,21,0.0111511
45875,22,0.00951355
45875,23,0.00976349
45875,24,0.00912598
45875,25,0.0091095
45875,26,0.0083075
45875,27,0.00797607
45875,28,0.00787842
45875,29,0.00738098
45875,30,0.00704956
45875,31,0.0067926
45875,32,0.0062207
45875,33,0.00590149
45875,34,0.00568604
45875,35,0.00610962
45875,36,0.0046582
45875,37,0.00446014
45875,38,0.0048822
45875,39,0.00417755
45875,40,0.00474854
45875,41,0.00434174
45875,42,0.00401184
45875,43,0.00345123
45875,44,0.00339722
45875,45,0.00293884
45875,46,0.00346741
45875,47,0.00304077
45875,48,0.00282715
45875,49,0.00291595
45875,50,0.00265503
45875,51,0.00205444
45875,52,0.00233276
45875,53,0.00247467
45875,54,0.00225769
45875,55,0.00179596
45875,56,0.00205078
45875,57,0.00231354
45875,58,0.00215942
45875,59,0.00181854
45875,60,0.00162964
45875,61,0.00191742
45875,62,0.00124878
45875,63,0.00153809
45875,64,0.00201172
45875,65,0.00128937
45875,66,0.00153076
45875,67,0.00169708
45875,68,0.00136963
45875,69,0.00151611
45875,70,0.00143127
45875,71,0.00130005
45875,72,0.00125244
45875,73,0.00113617
45875,74,0.000948486
45875,75,0.00121307
45875,76,0.00120605
45875,77,0.00143341
45875,78,0.00104736
45875,79,0.000699158
45875,80,0.00090332
45875,81,0.00103821
45875,82,0.000775757
45875,83,0.00103851
45875,84,0.00102539
45875,85,0.00124512
45875,86,0.000971069
45875,87,0.000849609
45875,88,0.000644531
45875,89,0.000597534
45875,90,0.000796509
45875,91,0.000610962
45875,92,0.00103882
45875,93,0.000737915
45875,94,0.000631104
45875,95,0.000724792
45875,96,0.000556641
45875,97,0.000740051
45875,98,0.00086731
45875,99,0.000574036
45875,100,0.000579834
45875,101,0.000801392
45875,102,0.00074707
45875,103,0.000534363
45875,104,0.000412598
45875,105,0.000544739
45875,106,0.000388184
45875,107,0.000326538
45875,108,0.000395508
45875,109,0.000465698
45875,110,0.000436401
45875,111,0.000541992
45875,112,0.000375977
45875,113,0.000379333
45875,114,0.000487061
45875,115,0.000456238
45875,116,0.000354004
45875,117,0.000357056
45875,118,0.000396118
45875,119,0.000254211
45875,120,0.000402832
45875,121,0.000443115
45875,122,0.000148926
45875,123,0.00033783
45875,124,0.000454102
45875,125,0.000305176
45875,126,0.000307617
45875,127,0.000232544
45875,128,7.8125e-05
45875,129,0.000354309
45875,130,0.000198364
45875,131,0.000239868
45875,132,0.000322266
45875,133,0.000284119
45875,134,0.000122681
45875,135,0.000247192
45875,136,8.30078e-05
45875,137,0.000209045
45875,139,8.48389e-05
45875,140,0.000341797
45875,141,0.000172119
45875,142,0.00017334
45875,143,0.000349121
45875,144,0.000175781
45875,145,0.000354004
45875,146,8.91113e-05
45875,147,0.000134583
45875,148,0.000135498
45875,149,0.000136414
45875,150,4.57764e-05
45875,151,0.000276489
45875,152,4.63867e-05
45875,153,9.33838e-05
45875,154,0.000140991
45875,155,0.000189209
45875,156,4.76074e-05
45875,157,4.79126e-05
45875,158,9.64355e-05
45875,159,9.70459e-05
45875,160,0.000195313
45875,161,9.82666e-05
45875,162,9.8877e-05
45875,163,9.94873e-05
45875,164,5.00488e-05
45875,165,0.000151062
45875,166,5.06592e-05
45875,168,5.12695e-05
45875,169,0.000103149
45875,172,0.000157471
45875,173,5.27954e-05
45875,175,5.34058e-05
45875,176,0.000161133
45875,177,5.40161e-05
45875,178,5.43213e-05
45875,180,5.49316e-05
45875,181,5.52368e-05
45875,182,0.000111084
45875,183,5.58472e-05
45875,184,5.61523e-05
45875,186,5.67627e-05
45875,188,5.7373e-05
45875,189,5.76782e-05
45875,191,5.82886e-05
45875,193,5.88989e-05
45875,194,5.92041e-05
45875,196,5.98145e-05
45875,197,6.01196e-05
45875,205,6.2561e-05
45875,208,6.34766e-05
45875,216,6.5918e-05
45875,219,6.68335e-05
45875,222,6.7749e-05
45875,228,6.95801e-05
45875,245,7.47681e-05
49152,1,0.0296558
49152,2,0.110099
49152,3,0.0948642
49152,4,0.0676624
49152,5,0.0507996
49152,6,0.0368298
49152,7,0.0279526
49152,8,0.022688
49152,9,0.018869
49152,10,0.0159485
49152,11,0.0144919
49152,12,0.0126196
49152,13,0.0118939
49152,14,0.0110358
49152,15,0.0105331
49152,16,0.0104443
49152,17,0.0100906
49152,18,0.00961853
49152,19,0.00912659
49152,20,0.00865479
49152,21,0.00861969
49152,22,0.00913757
49152,23,0.00814911
49152,24,0.00835693
49152,25,0.00823212
49152,26,0.00747437
49152,27,0.00753937
49152,28,0.0080835
49152,29,0.00672607
49152,30,0.00658264
49152,31,0.0072467
49152,32,0.00602539
49152,33,0.0060022
49152,34,0.00558228
49152,35,0.00665436
49152,36,0.00566895
49152,37,0.00587158
49152,38,0.00565918
49152,39,0.00520111
49152,40,0.00445557
49152,41,0.00581818
49152,42,0.00498596
49152,43,0.00421234
49152,44,0.0040686
49152,45,0.00513611
49152,46,0.00437988
49152,47,0.00385834
49152,48,0.00399902
49152,49,0.00394775
49152,50,0.00343323
49152,51,0.0034552
49152,52,0.00322144
49152,53,0.0030246
49152,54,0.00360901
49152,55,0.00315552
49152,56,0.00311035
49152,57,0.00323547
49152,58,0.00318604
49152,59,0.00241272
49152,60,0.00318604
49152,61,0.00268066
49152,62,0.00232727
49152,63,0.00238403
49152,64,0.00234375
49152,65,0.00319366
49152,66,0.00292053
49152,67,0.00243317
49152,68,0.00259399
49152,69,0.00210571
49152,70,0.00207214
49152,71,0.00236176
49152,72,0.00171387
49152,73,0.00260651
49152,74,0.00248413
49152,75,0.00164795
49152,76,0.00250488
49152,77,0.00199738
49152,78,0.00149963
49152,79,0.00168762
49152,80,0.00236816
49152,81,0.00160675
49152,82,0.00190186
49152,83,0.00169708
49152,84,0.00148682
49152,85,0.00173798
49152,86,0.00170593
49152,87,0.00204437
49152,88,0.00193359
49152,89,0.00195557
49152,90,0.00153809
49152,91,0.00119415
49152,92,0.00131958
49152,93,0.00158936
49152,94,0.00152039
49152,95,0.00142059
49152,96,0.00152344
49152,97,0.00174652
49152,98,0.00146545
49152,99,0.00148041
49152,100,0.000946045
49152,101,0.000739746
49152,102,0.0013385
49152,103,0.00169739
49152,104,0.00158691
49152,105,0.00157013
49152,106,0.0011969
49152,107,0.00153473
49152,108,0.00191162
49152,109,0.000964661
49152,110,0.00117493
49152,111,0.0017276
49152,112,0.00112793
49152,113,0.00110352
49152,114,0.00160034
49152,115,0.00112305
49152,116,0.00138062
49152,117,0.00110687
49152,118,0.00144043
49152,119,0.00141632
49152,120,0.00161133
49152,121,0.00118164
49152,122,0.00134033
49152,123,0.0011261
49152,124,0.00105957
49152,125,0.0012207
49152,126,0.00146118
49152,127,0.00108521
49152,128,0.00140625
49152,129,0.000944824
49152,130,0.00174561
49152,131,0.00123932
49152,132,0.000805664
49152,133,0.00113647
49152,134,0.00102234
49152,135,0.00111237
49152,136,0.000788574
49152,137,0.000752563
49152,138,0.00126343
49152,139,0.00127258
49152,140,0.00136719
49152,141,0.000903625
49152,142,0.00117004
49152,143,0.00104736
49152,144,0.00123047
49152,145,0.00101776
49152,146,0.00115845
49152,147,0.00143555
49152,148,0.00117432
49152,149,0.000818481
49152,150,0.00109863
49152,151,0.000829468
49152,152,0.000556641
49152,153,0.000840454
49152,154,0.000610962
49152,155,0.000946045
49152,156,0.000666504
49152,157,0.000910339
49152,158,0.000723267
49152,159,0.000533752
49152,160,0.00078125
49152,161,0.000687866
49152,162,0.00113708
49152,163,0.000795898
49152,164,0.000800781
49152,165,0.00110779
49152,166,0.000911865
49152,167,0.000968323
49152,168,0.000615234
49152,169,0.000567322
49152,170,0.000726318
49152,171,0.000469666
49152,172,0.00115479
49152,173,0.000527954
49152,174,0.000743408
49152,175,0.00101471
49152,176,0.00059082
49152,177,0.000594177
49152,178,0.000597534
49152,179,0.000710144
49152,180,0.000604248
49152,181,0.000607605
49152,182,0.000333252
49152,183,0.000558472
49152,184,0.000786133
49152,185,0.000959778
49152,186,0.000397339
49152,187,0.000456543
49152,188,0.00057373
49152,189,0.000519104
49152,190,0.000521851
49152,191,0.000524597
49152,192,0.000644531
49152,193,0.00053009
49152,194,0.000532837
49152,195,0.000595093
49152,196,0.000239258
49152,197,0.000541077
49152,198,0.000664673
49152,199,0.00066803
49152,200,0.000671387
49152,201,0.000184021
49152,202,0.000986328
49152,203,0.00092926
49152,204,0.000560303
49152,205,0.000312805
49152,206,0.000440063
49152,207,0.0004422
49152,208,0.000380859
49152,209,0.000574036
49152,210,0.000384521
49152,211,0.000386353
49152,212,0.000582275
49152,213,0.00026001
49152,214,0.00026123
49152,215,0.000590515
49152,216,0.000263672
49152,217,0.000331116
49152,218,0.000133057
49152,219,0.000334167
49152,220,0.000268555
49152,221,0.000269775
49152,222,0.000474243
49152,223,0.000408325
49152,224,0.000478516
49152,225,0.000343323
49152,226,0.000137939
49152,227,0.00013855
49152,228,0.000556641
49152,229,0.000279541
49152,230,0.000350952
49152,231,0.000493469
49152,232,0.000354004
49152,233,0.000497742
49152,234,0.000214233
49152,235,0.000358582
49152,236,0.000360107
49152,237,0.000361633
49152,238,0.000290527
49152,239,0.000364685
49152,240,0.000219727
49152,241,0.000367737
49152,242,0.00029541
49152,243,0.000296631
49152,244,0.000372314
49152,246,0.00022522
49152,247,0.000150757
49152,248,0.000302734
49152,249,0.000227966
49152,250,0.00038147
49152,251,0.000153198
49152,252,0.000230713
49152,253,0.000154419
49152,254,0.000310059
49152,255,0.00015564
49152,257,0.000392151
49152,259,0.000237122
49152,260,0.000158691
49152,261,0.000159302
49152,263,0.000240784
49152,264,8.05664e-05
49152,265,0.000161743
49152,266,0.000162354
49152,267,0.000244446
49152,268,0.000163574
49152,269,8.20923e-05
49152,270,0.000247192
49152,271,8.27026e-05
49152,272,0.000249023
49152,273,8.3313e-05
49152,274,8.36182e-05
49152,275,0.000335693
49152,276,8.42285e-05
49152,278,0.000169678
49152,279,0.000255432
49152,280,0.000256348
49152,281,0.000171509
49152,283,0.000172729
49152,284,8.66699e-05
49152,285,8.69751e-05
49152,286,0.000261841
49152,289,0.000352783
49152,290,8.8501e-05
49152,292,8.91113e-05
49152,293,8.94165e-05
49152,294,0.000269165
49152,296,0.000180664
49152,299,0.000182495
49152,302,0.000184326
49152,303,0.000277405
49152,304,0.000185547
49152,306,0.000186768
49152,307,9.3689e-05
49152,308,9.39941e-05
49152,313,9.552e-05
49152,316,9.64355e-05
49152,317,9.67407e-05
49152,318,0.000194092
49152,321,9.79614e-05
49152,322,9.82666e-05
49152,327,9.97925e-05
49152,329,0.000100403
49152,333,0.000101624
49152,337,0.000102844
49152,343,0.000104675
49152,346,0.000105591
49152,347,0.000105896
49152,356,0.000217285
49152,365,0.000111389
49152,372,0.000113525
49152,392,0.000119629
49152,395,0.000120544
49152,419,0.000127869
49152,435,0.000132751
49152,441,0.000134583
49152,452,0.000137939
49152,458,0.000139771
49152,469,0.000143127
49152,489,0.000149231
49152,494,0.000150757
49152,505,0.000154114
49152,536,0.000163574
49152,672,0.000205078
